Row,Long,Lat,Segment,ObjectID,LHDCode,LHDName,LHDSegment
7119,153.0758,-30.4106,1,3,X820,Mid North Coast,X820.s1
7120,153.0721,-30.425,1,3,X820,Mid North Coast,X820.s1
7121,153.0763,-30.4319,1,3,X820,Mid North Coast,X820.s1
7122,153.0639,-30.4441,1,3,X820,Mid North Coast,X820.s1
7123,153.046,-30.467,1,3,X820,Mid North Coast,X820.s1
7124,153.0335,-30.4925,1,3,X820,Mid North Coast,X820.s1
7125,153.0287,-30.5216,1,3,X820,Mid North Coast,X820.s1
7126,153.025,-30.5336,1,3,X820,Mid North Coast,X820.s1
7127,153.0261,-30.5429,1,3,X820,Mid North Coast,X820.s1
7128,153.0296,-30.547,1,3,X820,Mid North Coast,X820.s1
7129,153.0226,-30.5535,1,3,X820,Mid North Coast,X820.s1
7130,153.0171,-30.5641,1,3,X820,Mid North Coast,X820.s1
7131,153.0124,-30.5816,1,3,X820,Mid North Coast,X820.s1
7132,153.0145,-30.5958,1,3,X820,Mid North Coast,X820.s1
7133,153.0116,-30.6009,1,3,X820,Mid North Coast,X820.s1
7134,153.0101,-30.6079,1,3,X820,Mid North Coast,X820.s1
7135,153.0105,-30.6186,1,3,X820,Mid North Coast,X820.s1
7136,153.0144,-30.6342,1,3,X820,Mid North Coast,X820.s1
7137,153.0176,-30.6406,1,3,X820,Mid North Coast,X820.s1
7138,153.0173,-30.6448,1,3,X820,Mid North Coast,X820.s1
7139,153.0204,-30.6476,1,3,X820,Mid North Coast,X820.s1
7140,153.0192,-30.6494,1,3,X820,Mid North Coast,X820.s1
7141,153.0121,-30.6515,1,3,X820,Mid North Coast,X820.s1
7142,153.0024,-30.6688,1,3,X820,Mid North Coast,X820.s1
7143,152.9959,-30.6832,1,3,X820,Mid North Coast,X820.s1
7144,152.9909,-30.7018,1,3,X820,Mid North Coast,X820.s1
7145,152.9885,-30.7322,1,3,X820,Mid North Coast,X820.s1
7146,152.9919,-30.7425,1,3,X820,Mid North Coast,X820.s1
7147,152.9953,-30.7446,1,3,X820,Mid North Coast,X820.s1
7148,152.9977,-30.7431,1,3,X820,Mid North Coast,X820.s1
7149,152.9986,-30.7465,1,3,X820,Mid North Coast,X820.s1
7150,153.0017,-30.7486,1,3,X820,Mid North Coast,X820.s1
7151,153.0004,-30.7512,1,3,X820,Mid North Coast,X820.s1
7152,153.0017,-30.754,1,3,X820,Mid North Coast,X820.s1
7153,153,-30.7556,1,3,X820,Mid North Coast,X820.s1
7154,153.0009,-30.7581,1,3,X820,Mid North Coast,X820.s1
7155,152.9985,-30.7622,1,3,X820,Mid North Coast,X820.s1
7156,152.9973,-30.7861,1,3,X820,Mid North Coast,X820.s1
7157,152.9991,-30.7931,1,3,X820,Mid North Coast,X820.s1
7158,153.0033,-30.794,1,3,X820,Mid North Coast,X820.s1
7159,153.0009,-30.8011,1,3,X820,Mid North Coast,X820.s1
7160,153.0019,-30.821,1,3,X820,Mid North Coast,X820.s1
7161,153.005,-30.8383,1,3,X820,Mid North Coast,X820.s1
7162,153.0115,-30.8564,1,3,X820,Mid North Coast,X820.s1
7163,153.0225,-30.8728,1,3,X820,Mid North Coast,X820.s1
7164,153.0288,-30.8725,1,3,X820,Mid North Coast,X820.s1
7165,153.0372,-30.8825,1,3,X820,Mid North Coast,X820.s1
7166,153.0441,-30.8824,1,3,X820,Mid North Coast,X820.s1
7167,153.0517,-30.8861,1,3,X820,Mid North Coast,X820.s1
7168,153.0603,-30.8867,1,3,X820,Mid North Coast,X820.s1
7169,153.0658,-30.8848,1,3,X820,Mid North Coast,X820.s1
7170,153.069,-30.8818,1,3,X820,Mid North Coast,X820.s1
7171,153.0664,-30.8751,1,3,X820,Mid North Coast,X820.s1
7172,153.0755,-30.8779,1,3,X820,Mid North Coast,X820.s1
7173,153.0775,-30.8804,1,3,X820,Mid North Coast,X820.s1
7174,153.0765,-30.8891,1,3,X820,Mid North Coast,X820.s1
7175,153.0804,-30.8931,1,3,X820,Mid North Coast,X820.s1
7176,153.0831,-30.8934,1,3,X820,Mid North Coast,X820.s1
7177,153.0842,-30.8975,1,3,X820,Mid North Coast,X820.s1
7178,153.082,-30.8997,1,3,X820,Mid North Coast,X820.s1
7179,153.0817,-30.9061,1,3,X820,Mid North Coast,X820.s1
7180,153.085,-30.9068,1,3,X820,Mid North Coast,X820.s1
7181,153.0844,-30.9091,1,3,X820,Mid North Coast,X820.s1
7182,153.0887,-30.9113,1,3,X820,Mid North Coast,X820.s1
7183,153.0886,-30.9132,1,3,X820,Mid North Coast,X820.s1
7184,153.0868,-30.9133,1,3,X820,Mid North Coast,X820.s1
7185,153.0862,-30.9176,1,3,X820,Mid North Coast,X820.s1
7186,153.0905,-30.9221,1,3,X820,Mid North Coast,X820.s1
7187,153.0892,-30.9211,1,3,X820,Mid North Coast,X820.s1
7188,153.0893,-30.924,1,3,X820,Mid North Coast,X820.s1
7189,153.0851,-30.9257,1,3,X820,Mid North Coast,X820.s1
7190,153.0798,-30.9309,1,3,X820,Mid North Coast,X820.s1
7191,153.0566,-30.9595,1,3,X820,Mid North Coast,X820.s1
7192,153.0455,-30.982,1,3,X820,Mid North Coast,X820.s1
7193,153.039,-31.0032,1,3,X820,Mid North Coast,X820.s1
7194,153.0376,-31.0273,1,3,X820,Mid North Coast,X820.s1
7195,153.041,-31.0414,1,3,X820,Mid North Coast,X820.s1
7196,153.046,-31.0484,1,3,X820,Mid North Coast,X820.s1
7197,153.0544,-31.0537,1,3,X820,Mid North Coast,X820.s1
7198,153.0658,-31.047,1,3,X820,Mid North Coast,X820.s1
7199,153.066,-31.0492,1,3,X820,Mid North Coast,X820.s1
7200,153.0646,-31.049,1,3,X820,Mid North Coast,X820.s1
7201,153.0639,-31.0511,1,3,X820,Mid North Coast,X820.s1
7202,153.0647,-31.0566,1,3,X820,Mid North Coast,X820.s1
7203,153.06,-31.0596,1,3,X820,Mid North Coast,X820.s1
7204,153.0599,-31.0631,1,3,X820,Mid North Coast,X820.s1
7205,153.0561,-31.0652,1,3,X820,Mid North Coast,X820.s1
7206,153.0566,-31.0685,1,3,X820,Mid North Coast,X820.s1
7207,153.0536,-31.0699,1,3,X820,Mid North Coast,X820.s1
7208,153.055,-31.0747,1,3,X820,Mid North Coast,X820.s1
7209,153.0535,-31.0757,1,3,X820,Mid North Coast,X820.s1
7210,153.0556,-31.0771,1,3,X820,Mid North Coast,X820.s1
7211,153.0553,-31.0794,1,3,X820,Mid North Coast,X820.s1
7212,153.0492,-31.0792,1,3,X820,Mid North Coast,X820.s1
7213,153.0423,-31.0851,1,3,X820,Mid North Coast,X820.s1
7214,153.0066,-31.1234,1,3,X820,Mid North Coast,X820.s1
7215,152.9892,-31.1469,1,3,X820,Mid North Coast,X820.s1
7216,152.9774,-31.1714,1,3,X820,Mid North Coast,X820.s1
7217,152.9755,-31.1794,1,3,X820,Mid North Coast,X820.s1
7218,152.9764,-31.184,1,3,X820,Mid North Coast,X820.s1
7219,152.9785,-31.1871,1,3,X820,Mid North Coast,X820.s1
7220,152.9842,-31.1867,1,3,X820,Mid North Coast,X820.s1
7221,152.9822,-31.1878,1,3,X820,Mid North Coast,X820.s1
7222,152.9825,-31.1925,1,3,X820,Mid North Coast,X820.s1
7223,152.9793,-31.1944,1,3,X820,Mid North Coast,X820.s1
7224,152.9791,-31.1961,1,3,X820,Mid North Coast,X820.s1
7225,152.9744,-31.1978,1,3,X820,Mid North Coast,X820.s1
7226,152.9665,-31.213,1,3,X820,Mid North Coast,X820.s1
7227,152.9614,-31.2285,1,3,X820,Mid North Coast,X820.s1
7228,152.9602,-31.2421,1,3,X820,Mid North Coast,X820.s1
7229,152.9621,-31.2497,1,3,X820,Mid North Coast,X820.s1
7230,152.9712,-31.2526,1,3,X820,Mid North Coast,X820.s1
7231,152.9687,-31.2539,1,3,X820,Mid North Coast,X820.s1
7232,152.9706,-31.2611,1,3,X820,Mid North Coast,X820.s1
7233,152.9667,-31.2746,1,3,X820,Mid North Coast,X820.s1
7234,152.9683,-31.2787,1,3,X820,Mid North Coast,X820.s1
7235,152.9714,-31.2784,1,3,X820,Mid North Coast,X820.s1
7236,152.9726,-31.2799,1,3,X820,Mid North Coast,X820.s1
7237,152.968,-31.2845,1,3,X820,Mid North Coast,X820.s1
7238,152.9654,-31.2914,1,3,X820,Mid North Coast,X820.s1
7239,152.9645,-31.3063,1,3,X820,Mid North Coast,X820.s1
7240,152.9683,-31.3119,1,3,X820,Mid North Coast,X820.s1
7241,152.9705,-31.3127,1,3,X820,Mid North Coast,X820.s1
7242,152.9736,-31.3113,1,3,X820,Mid North Coast,X820.s1
7243,152.9764,-31.3141,1,3,X820,Mid North Coast,X820.s1
7244,152.9739,-31.3149,1,3,X820,Mid North Coast,X820.s1
7245,152.9714,-31.3203,1,3,X820,Mid North Coast,X820.s1
7246,152.9721,-31.3226,1,3,X820,Mid North Coast,X820.s1
7247,152.9678,-31.3231,1,3,X820,Mid North Coast,X820.s1
7248,152.9598,-31.3311,1,3,X820,Mid North Coast,X820.s1
7249,152.9377,-31.3608,1,3,X820,Mid North Coast,X820.s1
7250,152.9221,-31.3884,1,3,X820,Mid North Coast,X820.s1
7251,152.915,-31.4094,1,3,X820,Mid North Coast,X820.s1
7252,152.9147,-31.4237,1,3,X820,Mid North Coast,X820.s1
7253,152.9194,-31.429,1,3,X820,Mid North Coast,X820.s1
7254,152.9239,-31.4301,1,3,X820,Mid North Coast,X820.s1
7255,152.9268,-31.4432,1,3,X820,Mid North Coast,X820.s1
7256,152.9301,-31.4466,1,3,X820,Mid North Coast,X820.s1
7257,152.9334,-31.4476,1,3,X820,Mid North Coast,X820.s1
7258,152.9312,-31.4526,1,3,X820,Mid North Coast,X820.s1
7259,152.9332,-31.4581,1,3,X820,Mid North Coast,X820.s1
7260,152.9368,-31.4593,1,3,X820,Mid North Coast,X820.s1
7261,152.9355,-31.46,1,3,X820,Mid North Coast,X820.s1
7262,152.9342,-31.4673,1,3,X820,Mid North Coast,X820.s1
7263,152.9381,-31.472,1,3,X820,Mid North Coast,X820.s1
7264,152.9378,-31.4758,1,3,X820,Mid North Coast,X820.s1
7265,152.9333,-31.4763,1,3,X820,Mid North Coast,X820.s1
7266,152.9257,-31.4826,1,3,X820,Mid North Coast,X820.s1
7267,152.8769,-31.5296,1,3,X820,Mid North Coast,X820.s1
7268,152.8598,-31.5496,1,3,X820,Mid North Coast,X820.s1
7269,152.8453,-31.5729,1,3,X820,Mid North Coast,X820.s1
7270,152.8412,-31.5828,1,3,X820,Mid North Coast,X820.s1
7271,152.8401,-31.5894,1,3,X820,Mid North Coast,X820.s1
7272,152.8479,-31.5982,1,3,X820,Mid North Coast,X820.s1
7273,152.8483,-31.6016,1,3,X820,Mid North Coast,X820.s1
7274,152.8429,-31.6043,1,3,X820,Mid North Coast,X820.s1
7275,152.8396,-31.6106,1,3,X820,Mid North Coast,X820.s1
7276,152.8346,-31.6235,1,3,X820,Mid North Coast,X820.s1
7277,152.834,-31.6323,1,3,X820,Mid North Coast,X820.s1
7278,152.835,-31.6355,1,3,X820,Mid North Coast,X820.s1
7279,152.8372,-31.6351,1,3,X820,Mid North Coast,X820.s1
7280,152.8374,-31.6387,1,3,X820,Mid North Coast,X820.s1
7281,152.8407,-31.6414,1,3,X820,Mid North Coast,X820.s1
7282,152.8438,-31.6422,1,3,X820,Mid North Coast,X820.s1
7283,152.8481,-31.6401,1,3,X820,Mid North Coast,X820.s1
7284,152.8495,-31.6413,1,3,X820,Mid North Coast,X820.s1
7285,152.8435,-31.6454,1,3,X820,Mid North Coast,X820.s1
7286,152.8421,-31.6449,1,3,X820,Mid North Coast,X820.s1
7287,152.8404,-31.6484,1,3,X820,Mid North Coast,X820.s1
7288,152.8349,-31.6493,1,3,X820,Mid North Coast,X820.s1
7289,152.8252,-31.6584,1,3,X820,Mid North Coast,X820.s1
7290,152.8075,-31.6784,1,3,X820,Mid North Coast,X820.s1
7291,152.7987,-31.6924,1,3,X820,Mid North Coast,X820.s1
7292,152.7933,-31.7057,1,3,X820,Mid North Coast,X820.s1
7293,152.7929,-31.7123,1,3,X820,Mid North Coast,X820.s1
7294,152.7953,-31.7172,1,3,X820,Mid North Coast,X820.s1
7295,152.8011,-31.7182,1,3,X820,Mid North Coast,X820.s1
7296,152.7996,-31.719,1,3,X820,Mid North Coast,X820.s1
7297,152.8047,-31.7239,1,3,X820,Mid North Coast,X820.s1
7298,152.805,-31.7258,1,3,X820,Mid North Coast,X820.s1
7299,152.8032,-31.726,1,3,X820,Mid North Coast,X820.s1
7300,152.8044,-31.7281,1,3,X820,Mid North Coast,X820.s1
7301,152.7472,-31.721,1,3,X820,Mid North Coast,X820.s1
7302,152.7459,-31.7226,1,3,X820,Mid North Coast,X820.s1
7303,152.7355,-31.7245,1,3,X820,Mid North Coast,X820.s1
7304,152.7447,-31.717,1,3,X820,Mid North Coast,X820.s1
7305,152.7312,-31.7135,1,3,X820,Mid North Coast,X820.s1
7306,152.7274,-31.7064,1,3,X820,Mid North Coast,X820.s1
7307,152.7283,-31.7017,1,3,X820,Mid North Coast,X820.s1
7308,152.7215,-31.7095,1,3,X820,Mid North Coast,X820.s1
7309,152.6863,-31.7044,1,3,X820,Mid North Coast,X820.s1
7310,152.6861,-31.7018,1,3,X820,Mid North Coast,X820.s1
7311,152.6844,-31.7011,1,3,X820,Mid North Coast,X820.s1
7312,152.6805,-31.704,1,3,X820,Mid North Coast,X820.s1
7313,152.6724,-31.7016,1,3,X820,Mid North Coast,X820.s1
7314,152.6391,-31.6973,1,3,X820,Mid North Coast,X820.s1
7315,152.6394,-31.6955,1,3,X820,Mid North Coast,X820.s1
7316,152.6286,-31.6941,1,3,X820,Mid North Coast,X820.s1
7317,152.6076,-31.6925,1,3,X820,Mid North Coast,X820.s1
7318,152.6075,-31.6935,1,3,X820,Mid North Coast,X820.s1
7319,152.6013,-31.6927,1,3,X820,Mid North Coast,X820.s1
7320,152.6008,-31.696,1,3,X820,Mid North Coast,X820.s1
7321,152.5948,-31.6952,1,3,X820,Mid North Coast,X820.s1
7322,152.5955,-31.6914,1,3,X820,Mid North Coast,X820.s1
7323,152.5768,-31.689,1,3,X820,Mid North Coast,X820.s1
7324,152.5772,-31.6862,1,3,X820,Mid North Coast,X820.s1
7325,152.5671,-31.6853,1,3,X820,Mid North Coast,X820.s1
7326,152.5677,-31.682,1,3,X820,Mid North Coast,X820.s1
7327,152.5568,-31.68,1,3,X820,Mid North Coast,X820.s1
7328,152.5578,-31.6748,1,3,X820,Mid North Coast,X820.s1
7329,152.5465,-31.6745,1,3,X820,Mid North Coast,X820.s1
7330,152.5433,-31.6722,1,3,X820,Mid North Coast,X820.s1
7331,152.5358,-31.6711,1,3,X820,Mid North Coast,X820.s1
7332,152.5369,-31.6653,1,3,X820,Mid North Coast,X820.s1
7333,152.5017,-31.6609,1,3,X820,Mid North Coast,X820.s1
7334,152.4995,-31.6564,1,3,X820,Mid North Coast,X820.s1
7335,152.5029,-31.6372,1,3,X820,Mid North Coast,X820.s1
7336,152.4906,-31.6405,1,3,X820,Mid North Coast,X820.s1
7337,152.4796,-31.6389,1,3,X820,Mid North Coast,X820.s1
7338,152.4741,-31.6426,1,3,X820,Mid North Coast,X820.s1
7339,152.465,-31.6403,1,3,X820,Mid North Coast,X820.s1
7340,152.4597,-31.6473,1,3,X820,Mid North Coast,X820.s1
7341,152.4506,-31.6456,1,3,X820,Mid North Coast,X820.s1
7342,152.4451,-31.6479,1,3,X820,Mid North Coast,X820.s1
7343,152.4443,-31.6519,1,3,X820,Mid North Coast,X820.s1
7344,152.4397,-31.6511,1,3,X820,Mid North Coast,X820.s1
7345,152.4393,-31.6528,1,3,X820,Mid North Coast,X820.s1
7346,152.4334,-31.652,1,3,X820,Mid North Coast,X820.s1
7347,152.4338,-31.6499,1,3,X820,Mid North Coast,X820.s1
7348,152.4266,-31.6489,1,3,X820,Mid North Coast,X820.s1
7349,152.427,-31.647,1,3,X820,Mid North Coast,X820.s1
7350,152.4201,-31.6459,1,3,X820,Mid North Coast,X820.s1
7351,152.4186,-31.654,1,3,X820,Mid North Coast,X820.s1
7352,152.4156,-31.6536,1,3,X820,Mid North Coast,X820.s1
7353,152.408,-31.6591,1,3,X820,Mid North Coast,X820.s1
7354,152.4071,-31.6612,1,3,X820,Mid North Coast,X820.s1
7355,152.4088,-31.6648,1,3,X820,Mid North Coast,X820.s1
7356,152.4073,-31.6682,1,3,X820,Mid North Coast,X820.s1
7357,152.4006,-31.6675,1,3,X820,Mid North Coast,X820.s1
7358,152.3987,-31.6654,1,3,X820,Mid North Coast,X820.s1
7359,152.3917,-31.665,1,3,X820,Mid North Coast,X820.s1
7360,152.3949,-31.6559,1,3,X820,Mid North Coast,X820.s1
7361,152.3855,-31.6546,1,3,X820,Mid North Coast,X820.s1
7362,152.383,-31.6505,1,3,X820,Mid North Coast,X820.s1
7363,152.3763,-31.6517,1,3,X820,Mid North Coast,X820.s1
7364,152.3706,-31.6498,1,3,X820,Mid North Coast,X820.s1
7365,152.3636,-31.6517,1,3,X820,Mid North Coast,X820.s1
7366,152.362,-31.6536,1,3,X820,Mid North Coast,X820.s1
7367,152.3601,-31.6519,1,3,X820,Mid North Coast,X820.s1
7368,152.3583,-31.6534,1,3,X820,Mid North Coast,X820.s1
7369,152.3511,-31.6509,1,3,X820,Mid North Coast,X820.s1
7370,152.3561,-31.625,1,3,X820,Mid North Coast,X820.s1
7371,152.347,-31.6237,1,3,X820,Mid North Coast,X820.s1
7372,152.3484,-31.6163,1,3,X820,Mid North Coast,X820.s1
7373,152.3352,-31.6144,1,3,X820,Mid North Coast,X820.s1
7374,152.3333,-31.6233,1,3,X820,Mid North Coast,X820.s1
7375,152.3233,-31.6221,1,3,X820,Mid North Coast,X820.s1
7376,152.3186,-31.6245,1,3,X820,Mid North Coast,X820.s1
7377,152.3151,-31.6244,1,3,X820,Mid North Coast,X820.s1
7378,152.3142,-31.6266,1,3,X820,Mid North Coast,X820.s1
7379,152.3118,-31.6273,1,3,X820,Mid North Coast,X820.s1
7380,152.3093,-31.6272,1,3,X820,Mid North Coast,X820.s1
7381,152.3083,-31.6244,1,3,X820,Mid North Coast,X820.s1
7382,152.3129,-31.6234,1,3,X820,Mid North Coast,X820.s1
7383,152.312,-31.6197,1,3,X820,Mid North Coast,X820.s1
7384,152.3132,-31.6168,1,3,X820,Mid North Coast,X820.s1
7385,152.3119,-31.6162,1,3,X820,Mid North Coast,X820.s1
7386,152.3137,-31.6163,1,3,X820,Mid North Coast,X820.s1
7387,152.3174,-31.6119,1,3,X820,Mid North Coast,X820.s1
7388,152.3175,-31.6016,1,3,X820,Mid North Coast,X820.s1
7389,152.3191,-31.5998,1,3,X820,Mid North Coast,X820.s1
7390,152.3232,-31.6007,1,3,X820,Mid North Coast,X820.s1
7391,152.3291,-31.5937,1,3,X820,Mid North Coast,X820.s1
7392,152.3276,-31.589,1,3,X820,Mid North Coast,X820.s1
7393,152.3328,-31.5875,1,3,X820,Mid North Coast,X820.s1
7394,152.3356,-31.5832,1,3,X820,Mid North Coast,X820.s1
7395,152.3439,-31.5839,1,3,X820,Mid North Coast,X820.s1
7396,152.3493,-31.5763,1,3,X820,Mid North Coast,X820.s1
7397,152.3406,-31.5738,1,3,X820,Mid North Coast,X820.s1
7398,152.34,-31.572,1,3,X820,Mid North Coast,X820.s1
7399,152.3435,-31.5701,1,3,X820,Mid North Coast,X820.s1
7400,152.338,-31.5687,1,3,X820,Mid North Coast,X820.s1
7401,152.3426,-31.566,1,3,X820,Mid North Coast,X820.s1
7402,152.3412,-31.5604,1,3,X820,Mid North Coast,X820.s1
7403,152.3426,-31.5579,1,3,X820,Mid North Coast,X820.s1
7404,152.3329,-31.5553,1,3,X820,Mid North Coast,X820.s1
7405,152.3374,-31.5528,1,3,X820,Mid North Coast,X820.s1
7406,152.341,-31.5533,1,3,X820,Mid North Coast,X820.s1
7407,152.3427,-31.5514,1,3,X820,Mid North Coast,X820.s1
7408,152.3399,-31.5495,1,3,X820,Mid North Coast,X820.s1
7409,152.3417,-31.5476,1,3,X820,Mid North Coast,X820.s1
7410,152.3384,-31.5474,1,3,X820,Mid North Coast,X820.s1
7411,152.3317,-31.5418,1,3,X820,Mid North Coast,X820.s1
7412,152.3314,-31.54,1,3,X820,Mid North Coast,X820.s1
7413,152.3361,-31.5344,1,3,X820,Mid North Coast,X820.s1
7414,152.3396,-31.5346,1,3,X820,Mid North Coast,X820.s1
7415,152.3451,-31.5307,1,3,X820,Mid North Coast,X820.s1
7416,152.3419,-31.5289,1,3,X820,Mid North Coast,X820.s1
7417,152.3427,-31.5257,1,3,X820,Mid North Coast,X820.s1
7418,152.3416,-31.5251,1,3,X820,Mid North Coast,X820.s1
7419,152.3316,-31.5251,1,3,X820,Mid North Coast,X820.s1
7420,152.3335,-31.5215,1,3,X820,Mid North Coast,X820.s1
7421,152.3318,-31.5186,1,3,X820,Mid North Coast,X820.s1
7422,152.3352,-31.5158,1,3,X820,Mid North Coast,X820.s1
7423,152.3301,-31.5132,1,3,X820,Mid North Coast,X820.s1
7424,152.3257,-31.5137,1,3,X820,Mid North Coast,X820.s1
7425,152.322,-31.5121,1,3,X820,Mid North Coast,X820.s1
7426,152.3172,-31.5134,1,3,X820,Mid North Coast,X820.s1
7427,152.3056,-31.5128,1,3,X820,Mid North Coast,X820.s1
7428,152.3048,-31.5151,1,3,X820,Mid North Coast,X820.s1
7429,152.3028,-31.5158,1,3,X820,Mid North Coast,X820.s1
7430,152.3023,-31.5185,1,3,X820,Mid North Coast,X820.s1
7431,152.2963,-31.5243,1,3,X820,Mid North Coast,X820.s1
7432,152.2941,-31.5243,1,3,X820,Mid North Coast,X820.s1
7433,152.2923,-31.5206,1,3,X820,Mid North Coast,X820.s1
7434,152.2892,-31.5189,1,3,X820,Mid North Coast,X820.s1
7435,152.288,-31.521,1,3,X820,Mid North Coast,X820.s1
7436,152.2857,-31.5206,1,3,X820,Mid North Coast,X820.s1
7437,152.2806,-31.5234,1,3,X820,Mid North Coast,X820.s1
7438,152.2789,-31.5209,1,3,X820,Mid North Coast,X820.s1
7439,152.2815,-31.5177,1,3,X820,Mid North Coast,X820.s1
7440,152.2741,-31.507,1,3,X820,Mid North Coast,X820.s1
7441,152.2712,-31.507,1,3,X820,Mid North Coast,X820.s1
7442,152.2716,-31.5044,1,3,X820,Mid North Coast,X820.s1
7443,152.2702,-31.5028,1,3,X820,Mid North Coast,X820.s1
7444,152.2717,-31.4988,1,3,X820,Mid North Coast,X820.s1
7445,152.2687,-31.4976,1,3,X820,Mid North Coast,X820.s1
7446,152.2657,-31.4921,1,3,X820,Mid North Coast,X820.s1
7447,152.2546,-31.4871,1,3,X820,Mid North Coast,X820.s1
7448,152.2513,-31.4897,1,3,X820,Mid North Coast,X820.s1
7449,152.2535,-31.4916,1,3,X820,Mid North Coast,X820.s1
7450,152.2501,-31.4986,1,3,X820,Mid North Coast,X820.s1
7451,152.2448,-31.5043,1,3,X820,Mid North Coast,X820.s1
7452,152.2409,-31.503,1,3,X820,Mid North Coast,X820.s1
7453,152.2412,-31.5049,1,3,X820,Mid North Coast,X820.s1
7454,152.2392,-31.5045,1,3,X820,Mid North Coast,X820.s1
7455,152.2375,-31.5087,1,3,X820,Mid North Coast,X820.s1
7456,152.2359,-31.5077,1,3,X820,Mid North Coast,X820.s1
7457,152.2299,-31.5095,1,3,X820,Mid North Coast,X820.s1
7458,152.2233,-31.5087,1,3,X820,Mid North Coast,X820.s1
7459,152.2198,-31.5063,1,3,X820,Mid North Coast,X820.s1
7460,152.2179,-31.507,1,3,X820,Mid North Coast,X820.s1
7461,152.2148,-31.5115,1,3,X820,Mid North Coast,X820.s1
7462,152.2161,-31.5137,1,3,X820,Mid North Coast,X820.s1
7463,152.2138,-31.5141,1,3,X820,Mid North Coast,X820.s1
7464,152.2165,-31.5147,1,3,X820,Mid North Coast,X820.s1
7465,152.2171,-31.5186,1,3,X820,Mid North Coast,X820.s1
7466,152.2128,-31.524,1,3,X820,Mid North Coast,X820.s1
7467,152.2126,-31.5278,1,3,X820,Mid North Coast,X820.s1
7468,152.2105,-31.5277,1,3,X820,Mid North Coast,X820.s1
7469,152.2097,-31.5293,1,3,X820,Mid North Coast,X820.s1
7470,152.2124,-31.5303,1,3,X820,Mid North Coast,X820.s1
7471,152.2132,-31.5333,1,3,X820,Mid North Coast,X820.s1
7472,152.2097,-31.5364,1,3,X820,Mid North Coast,X820.s1
7473,152.2101,-31.5379,1,3,X820,Mid North Coast,X820.s1
7474,152.2055,-31.54,1,3,X820,Mid North Coast,X820.s1
7475,152.2011,-31.5376,1,3,X820,Mid North Coast,X820.s1
7476,152.1982,-31.5382,1,3,X820,Mid North Coast,X820.s1
7477,152.1937,-31.5339,1,3,X820,Mid North Coast,X820.s1
7478,152.1947,-31.532,1,3,X820,Mid North Coast,X820.s1
7479,152.1909,-31.5302,1,3,X820,Mid North Coast,X820.s1
7480,152.1908,-31.5269,1,3,X820,Mid North Coast,X820.s1
7481,152.1823,-31.523,1,3,X820,Mid North Coast,X820.s1
7482,152.1809,-31.52,1,3,X820,Mid North Coast,X820.s1
7483,152.1782,-31.5191,1,3,X820,Mid North Coast,X820.s1
7484,152.1798,-31.5165,1,3,X820,Mid North Coast,X820.s1
7485,152.1797,-31.5114,1,3,X820,Mid North Coast,X820.s1
7486,152.1821,-31.5081,1,3,X820,Mid North Coast,X820.s1
7487,152.1805,-31.5061,1,3,X820,Mid North Coast,X820.s1
7488,152.1821,-31.5043,1,3,X820,Mid North Coast,X820.s1
7489,152.1812,-31.4972,1,3,X820,Mid North Coast,X820.s1
7490,152.1828,-31.4965,1,3,X820,Mid North Coast,X820.s1
7491,152.183,-31.4903,1,3,X820,Mid North Coast,X820.s1
7492,152.1875,-31.487,1,3,X820,Mid North Coast,X820.s1
7493,152.1879,-31.4792,1,3,X820,Mid North Coast,X820.s1
7494,152.1797,-31.477,1,3,X820,Mid North Coast,X820.s1
7495,152.1772,-31.4748,1,3,X820,Mid North Coast,X820.s1
7496,152.1751,-31.4698,1,3,X820,Mid North Coast,X820.s1
7497,152.1772,-31.457,1,3,X820,Mid North Coast,X820.s1
7498,152.1726,-31.4543,1,3,X820,Mid North Coast,X820.s1
7499,152.1721,-31.452,1,3,X820,Mid North Coast,X820.s1
7500,152.1672,-31.4508,1,3,X820,Mid North Coast,X820.s1
7501,152.1641,-31.4459,1,3,X820,Mid North Coast,X820.s1
7502,152.1601,-31.4442,1,3,X820,Mid North Coast,X820.s1
7503,152.1545,-31.4458,1,3,X820,Mid North Coast,X820.s1
7504,152.1473,-31.4431,1,3,X820,Mid North Coast,X820.s1
7505,152.1512,-31.458,1,3,X820,Mid North Coast,X820.s1
7506,152.1507,-31.4684,1,3,X820,Mid North Coast,X820.s1
7507,152.1538,-31.4741,1,3,X820,Mid North Coast,X820.s1
7508,152.154,-31.4794,1,3,X820,Mid North Coast,X820.s1
7509,152.1592,-31.4826,1,3,X820,Mid North Coast,X820.s1
7510,152.1602,-31.491,1,3,X820,Mid North Coast,X820.s1
7511,152.1638,-31.4942,1,3,X820,Mid North Coast,X820.s1
7512,152.1657,-31.5001,1,3,X820,Mid North Coast,X820.s1
7513,152.1633,-31.5072,1,3,X820,Mid North Coast,X820.s1
7514,152.1652,-31.5135,1,3,X820,Mid North Coast,X820.s1
7515,152.1641,-31.5171,1,3,X820,Mid North Coast,X820.s1
7516,152.0857,-31.5072,1,3,X820,Mid North Coast,X820.s1
7517,152.0854,-31.5026,1,3,X820,Mid North Coast,X820.s1
7518,152.0832,-31.4995,1,3,X820,Mid North Coast,X820.s1
7519,152.0871,-31.4962,1,3,X820,Mid North Coast,X820.s1
